CustomerID,PAGE_NAME,TIMESTAMP,AgeCategory_x,Gender_x,ComplaintTopicID
2057655,taken,2016-01-30 16:10:17.067,50-65,V,32.0
1070947,taken,2015-11-29 21:45:34.780,40-49,V,7.0
2005277,mijn_bewijs_van_inschrijving,2015-08-04 15:35:43.133,18-29,M,67.0
1354027,mijn_bewijs_van_inschrijving,2015-10-29 09:49:27.700,30-39,M,41.0
708974,mijn_bewijs_van_inschrijving,2015-08-18 10:25:22.273,30-39,V,20.0
2211048,mijn_werkmap,2016-02-10 14:34:43.727,50-65,M,33.0
2187075,mijn_werkmap,2015-12-21 09:56:21.927,18-29,M,11.0
2035287,mijn_werkmap,2015-08-10 20:29:13.147,50-65,M,16.0
2195804,mijn_werkmap,2015-12-17 10:48:17.367,50-65,M,31.0
2044609,mijn_werkmap,2015-08-24 14:50:07.877,50-65,M,33.0
101430,mijn_werkmap,2015-08-21 15:06:58.220,40-49,V,20.0
1148624,mijn_werkmap,2015-08-10 13:49:47.257,30-39,V,20.0
2067283,mijn_werkmap,2015-08-27 12:46:37.243,30-39,V,31.0
2039230,mijn_werkmap,2015-07-14 14:22:35.283,50-65,M,9.0
2022314,mijn_werkmap,2015-07-20 11:05:45.630,30-39,V,28.0
1733996,mijn_werkmap,2015-10-01 19:58:48.903,30-39,M,58.0
753572,taken,2015-07-13 15:40:30.510,40-49,V,46.0
2048433,mijn_berichten,2015-08-25 08:17:02.577,18-29,V,59.0
2015506,mijn_bewijs_van_inschrijving,2015-08-03 13:31:37.437,50-65,V,32.0
1824958,mijn_berichten,2016-02-04 21:32:34.370,50-65,M,27.0
2080138,mijn_werkmap,2015-09-05 17:10:33.587,50-65,V,20.0
2099829,mijn_werkmap,2016-01-13 11:38:12.210,50-65,M,9.0
1611222,mijn_werkmap,2015-07-05 08:27:13.107,40-49,M,29.0
1629714,mijn_werkmap,2015-10-14 11:29:39.743,50-65,M,9.0
2183179,mijn_werkmap,2015-12-07 15:45:43.427,18-29,M,63.0
2080933,mijn_werkmap,2015-11-05 22:31:30.153,50-65,M,56.0
1311842,mijn_werkmap,2015-08-07 12:42:01.210,40-49,M,19.0
2095845,mijn_werkmap,2015-12-07 09:26:21.037,30-39,M,33.0
2059791,mijn_werkmap,2015-08-25 10:19:20.413,50-65,V,20.0
2142863,mijn_werkmap,2015-10-26 14:27:58.473,40-49,V,48.0
119136,mijn_berichten,2015-08-06 08:48:53.563,50-65,M,47.0
2174793,mijn_berichten,2016-01-31 13:45:18.160,50-65,M,52.0
2037074,mijn_berichten,2015-08-04 15:22:40.217,50-65,M,33.0
1685026,mijn_berichten,2015-09-01 11:08:30.367,40-49,V,9.0
1483420,mijn_berichten,2016-01-28 16:24:06.557,30-39,M,50.0
923390,taken,2015-07-29 15:23:50.547,30-39,M,28.0
750225,taken,2015-11-09 17:54:27.897,50-65,V,57.0
2017381,mijn_werkmap,2015-07-22 09:57:12.697,50-65,V,33.0
183890,mijn_werkmap,2015-11-06 09:58:10.580,18-29,V,32.0
2138050,mijn_werkmap,2015-12-22 10:44:21.550,30-39,V,13.0
2051497,mijn_werkmap,2015-08-12 16:27:35.280,40-49,M,9.0
2032939,mijn_werkmap,2015-12-01 08:02:07.773,40-49,M,9.0
2189145,mijn_werkmap,2015-10-31 12:19:06.867,30-39,M,58.0
2110537,mijn_werkmap,2016-02-08 12:50:21.477,40-49,V,58.0
618523,mijn_werkmap,2016-02-15 12:38:58.820,40-49,V,20.0
2091152,mijn_werkmap,2015-12-16 10:56:41.667,40-49,V,32.0
2044382,mijn_werkmap,2016-01-12 13:24:51.643,50-65,V,63.0
1417552,mijn_werkmap,2016-01-07 15:26:22.657,40-49,V,5.0
2036500,mijn_berichten,2015-08-24 11:44:43.447,50-65,V,24.0
2039819,mijn_berichten,2015-07-28 12:55:02.283,50-65,M,67.0
2216293,mijn_berichten,2016-02-09 11:17:44.137,50-65,V,33.0
2014665,mijn_werkmap,2015-08-18 07:52:29.287,50-65,M,56.0
1087167,mijn_werkmap,2015-07-14 21:47:33.887,18-29,V,9.0
1356117,taken,2015-09-18 00:14:21.360,50-65,V,52.0
1397235,taken,2015-08-02 21:33:41.170,18-29,M,33.0
1123130,mijn_werkmap,2016-02-11 10:27:08.367,50-65,M,33.0
526648,mijn_werkmap,2015-08-17 10:38:43.077,50-65,M,13.0
2081986,mijn_werkmap,2015-09-03 16:52:46.317,40-49,M,4.0
363449,mijn_werkmap,2015-11-11 09:55:26.137,40-49,V,31.0
2177965,mijn_werkmap,2015-12-09 09:07:45.527,50-65,V,16.0
1506777,mijn_bewijs_van_inschrijving,2015-08-10 02:15:56.697,50-65,V,28.0
2048482,mijn_bewijs_van_inschrijving,2015-07-17 10:35:31.393,50-65,M,9.0
2027912,taken,2015-07-17 13:43:22.497,50-65,M,58.0
864665,taken,2016-01-05 10:28:40.067,40-49,V,33.0
2060474,mijn_werkmap,2015-08-31 08:34:03.153,30-39,M,16.0
14109,mijn_werkmap,2015-09-08 12:03:55.043,50-65,M,2.0
1904390,mijn_werkmap,2015-08-20 21:48:08.053,40-49,M,28.0
2008022,mijn_werkmap,2015-07-05 09:36:20.990,18-29,M,33.0
956342,mijn_werkmap,2015-08-14 11:19:22.347,18-29,M,67.0
2073742,mijn_werkmap,2015-09-29 11:25:59.783,50-65,V,2.0
1990642,mijn_werkmap,2015-08-08 09:29:37.987,18-29,M,31.0
2028797,mijn_werkmap,2015-08-19 20:27:31.933,50-65,M,57.0
2102594,mijn_werkmap,2016-01-18 12:43:26.070,50-65,V,26.0
1789218,mijn_werkmap,2015-08-05 08:38:33.867,40-49,M,4.0
1193068,mijn_werkmap,2015-07-14 00:47:33.540,50-65,V,32.0
2053543,mijn_werkmap,2015-10-05 12:02:33.657,40-49,M,60.0
1692990,mijn_werkmap,2016-02-06 11:22:12.353,30-39,V,7.0
1684816,mijn_werkmap,2015-08-21 14:43:59.167,30-39,M,20.0
2054522,mijn_werkmap,2015-10-19 19:29:39.460,50-65,M,52.0
2139089,mijn_werkmap,2015-10-05 11:26:31.753,50-65,M,9.0
2141985,mijn_bewijs_van_inschrijving,2015-11-13 08:49:46.973,50-65,M,52.0
521497,mijn_bewijs_van_inschrijving,2016-02-23 17:01:36.713,30-39,M,61.0
2209374,taken,2016-01-11 09:22:55.957,18-29,M,58.0
2048905,mijn_bewijs_van_inschrijving,2015-08-19 17:50:44.517,50-65,M,29.0
2057551,mijn_bewijs_van_inschrijving,2015-08-25 11:48:54.430,50-65,M,31.0
2021625,mijn_bewijs_van_inschrijving,2015-12-10 15:17:20.663,30-39,M,31.0
2173825,mijn_werkmap,2015-07-04 00:24:10.040,50-65,V,47.0
1689722,mijn_werkmap,2016-02-11 10:21:33.510,30-39,M,16.0
729721,mijn_werkmap,2015-12-16 15:21:59.177,18-29,V,24.0
645895,mijn_werkmap,2016-02-02 11:41:58.687,40-49,V,5.0
1604504,taken,2015-08-01 10:23:26.807,50-65,V,56.0
2011671,mijn_werkmap,2015-07-16 08:42:42.033,40-49,M,24.0
2045027,mijn_werkmap,2015-12-01 00:01:05.850,40-49,M,13.0
1462809,mijn_werkmap,2016-02-09 13:49:05.240,18-29,M,20.0
2106678,mijn_werkmap,2015-10-20 16:52:55.470,50-65,M,31.0
1513279,mijn_werkmap,2015-11-18 23:17:31.223,30-39,V,31.0
2030739,mijn_bewijs_van_inschrijving,2015-08-06 19:42:27.057,30-39,M,20.0
1596771,mijn_bewijs_van_inschrijving,2015-08-27 16:48:56.667,50-65,V,28.0
2108927,mijn_bewijs_van_inschrijving,2015-12-08 15:50:10.453,18-29,V,48.0
2189511,mijn_berichten,2016-01-03 12:31:35.143,30-39,M,50.0
2205533,mijn_berichten,2016-01-19 12:57:17.853,50-65,M,13.0
2179894,mijn_berichten,2015-12-25 13:44:26.487,50-65,V,26.0
553108,mijn_berichten,2015-12-30 12:52:32.580,30-39,V,2.0
2038051,mijn_werkmap,2015-07-11 10:42:52.333,50-65,M,68.0
2056678,mijn_werkmap,2015-08-22 14:55:23.943,50-65,V,62.0
1400611,mijn_werkmap,2016-01-12 14:34:28.600,50-65,V,67.0
1755295,mijn_werkmap,2015-07-23 18:29:17.597,50-65,M,7.0
61612,mijn_werkmap,2015-08-24 15:10:51.777,50-65,M,15.0
2099174,mijn_werkmap,2015-10-08 15:31:43.953,50-65,M,20.0
1248332,mijn_werkmap,2015-08-25 02:02:01.790,50-65,M,9.0
946843,mijn_werkmap,2015-08-27 08:56:40.410,30-39,M,56.0
2067759,mijn_werkmap,2015-10-16 09:50:40.163,40-49,M,33.0
2060596,mijn_werkmap,2015-08-18 06:26:02.880,50-65,V,9.0
1137256,mijn_berichten,2016-01-20 11:02:40.277,50-65,V,67.0
2205964,mijn_berichten,2015-12-19 19:30:43.127,40-49,V,9.0
2022991,mijn_berichten,2015-10-16 15:26:28.907,18-29,M,16.0
2214214,mijn_werkmap,2016-01-11 14:45:04.077,50-65,V,63.0
394145,mijn_werkmap,2015-11-02 15:29:58.930,50-65,V,31.0
2061887,mijn_werkmap,2016-02-16 08:20:13.097,30-39,M,41.0
2077755,mijn_werkmap,2015-09-15 16:21:47.600,50-65,M,50.0
2031468,mijn_werkmap,2015-07-13 12:02:14.760,40-49,M,13.0
1978394,mijn_werkmap,2015-08-24 19:35:37.777,40-49,V,13.0
2011451,mijn_werkmap,2015-07-28 13:54:22.083,30-39,M,42.0
803583,mijn_werkmap,2015-12-16 20:40:05.160,50-65,M,5.0
606249,mijn_werkmap,2015-08-11 19:52:13.323,40-49,M,63.0
2182846,mijn_berichten,2016-01-14 12:34:15.007,50-65,V,33.0
2103735,mijn_berichten,2015-10-12 12:05:48.200,50-65,M,33.0
2060665,mijn_berichten,2015-08-28 10:19:30.987,40-49,V,5.0
2211048,mijn_berichten,2016-02-10 14:35:05.650,50-65,V,20.0
133674,mijn_werkmap,2015-09-15 11:50:31.610,50-65,V,9.0
2043511,mijn_werkmap,2015-07-31 15:01:33.833,30-39,M,28.0
2103931,mijn_werkmap,2015-12-21 10:22:23.663,50-65,M,2.0
640043,mijn_werkmap,2015-07-30 14:44:53.640,50-65,M,32.0
2059930,mijn_werkmap,2016-01-26 11:11:37.627,50-65,V,58.0
208682,taken,2016-01-05 08:47:50.843,30-39,V,32.0
2016756,mijn_werkmap,2015-08-19 11:14:21.377,50-65,V,31.0
2102952,mijn_werkmap,2015-12-08 12:00:39.907,50-65,V,31.0
2035413,mijn_werkmap,2015-07-01 07:46:19.230,30-39,M,7.0
2104873,mijn_werkmap,2015-10-02 13:00:05.283,40-49,M,11.0
1972081,mijn_werkmap,2016-02-17 17:13:42.743,50-65,V,52.0
1799776,mijn_werkmap,2015-08-06 16:04:11.350,50-65,V,7.0
1540328,mijn_werkmap,2015-07-07 15:29:07.033,30-39,M,33.0
409274,mijn_werkmap,2015-07-28 16:45:23.057,40-49,M,26.0
2028920,mijn_werkmap,2015-10-09 09:34:37.707,50-65,V,63.0
1039143,mijn_berichten,2015-12-21 20:04:35.557,50-65,M,26.0
2179624,mijn_berichten,2016-02-16 11:40:51.147,30-39,M,9.0
2179152,mijn_berichten,2016-02-01 00:35:41.007,40-49,M,33.0
230544,mijn_berichten,2015-09-18 13:39:42.417,30-39,V,42.0
2091217,mijn_berichten,2015-10-22 10:17:32.057,50-65,V,28.0
2053749,taken,2016-01-03 18:50:37.900,30-39,V,2.0
1158151,mijn_werkmap,2015-07-02 16:45:52.683,30-39,M,13.0
1382574,taken,2015-07-29 19:55:19.297,50-65,V,52.0
2186049,mijn_werkmap,2015-12-22 08:36:28.843,50-65,V,16.0
2016126,mijn_werkmap,2015-07-02 14:16:45.490,40-49,V,63.0
2028670,mijn_werkmap,2015-09-15 23:02:07.420,18-29,M,31.0
1589435,mijn_werkmap,2015-07-30 13:54:25.460,30-39,V,68.0
2028661,mijn_werkmap,2015-07-22 12:41:37.333,50-65,M,9.0
2080263,mijn_werkmap,2015-09-15 14:30:39.880,40-49,V,9.0
2043722,mijn_werkmap,2015-08-17 14:14:20.480,50-65,V,50.0
2036500,mijn_werkmap,2015-08-05 08:58:38.023,18-29,V,5.0
1221420,mijn_werkmap,2015-08-24 12:25:46.510,30-39,M,23.0
742051,mijn_werkmap,2015-09-12 15:21:22.127,40-49,M,60.0
2192091,mijn_werkmap,2016-01-11 20:33:46.850,50-65,M,33.0
2029658,mijn_werkmap,2015-08-11 09:20:41.457,30-39,V,24.0
1603782,mijn_werkmap,2015-08-11 10:42:42.533,40-49,M,4.0
1999543,mijn_werkmap,2015-10-19 20:50:03.500,50-65,V,20.0
1674345,mijn_werkmap,2015-07-20 19:47:10.227,40-49,M,33.0
1685984,mijn_werkmap,2015-08-15 13:45:51.770,40-49,M,50.0
1616876,mijn_werkmap,2015-08-13 13:52:43.930,40-49,M,50.0
1681880,mijn_werkmap,2015-07-20 13:42:03.020,30-39,V,5.0
1563162,mijn_werkmap,2015-10-23 15:54:54.770,50-65,V,32.0
2098936,mijn_werkmap,2015-10-23 08:52:15.680,50-65,M,32.0
2048925,taken,2015-08-25 15:41:33.217,50-65,V,41.0
2044579,mijn_berichten,2015-07-21 09:05:06.437,50-65,M,32.0
1660901,taken,2015-08-12 14:14:30.383,50-65,V,40.0
2011561,mijn_werkmap,2015-08-25 21:46:48.517,40-49,V,20.0
2082326,mijn_werkmap,2015-11-09 10:19:02.483,30-39,M,50.0
2039502,mijn_werkmap,2015-08-27 12:39:08.637,18-29,M,31.0
2086511,mijn_werkmap,2016-02-01 14:32:08.120,50-65,V,20.0
2095509,mijn_werkmap,2015-11-11 12:02:59.177,50-65,M,27.0
2090865,mijn_werkmap,2015-11-18 14:58:59.187,18-29,V,67.0
1879284,mijn_werkmap,2016-01-16 21:13:24.703,30-39,M,32.0
2145021,mijn_werkmap,2015-12-12 13:13:12.490,40-49,V,7.0
1475041,mijn_werkmap,2016-01-29 12:05:33.483,50-65,M,28.0
1614557,mijn_werkmap,2015-09-16 18:45:53.977,50-65,V,50.0
688631,mijn_werkmap,2015-08-14 18:26:53.247,30-39,V,32.0
2038434,mijn_werkmap,2015-07-12 15:01:07.170,30-39,V,33.0
2035588,taken,2015-08-20 15:18:40.147,50-65,V,20.0
965666,taken,2016-01-12 16:07:51.283,40-49,V,63.0
606249,mijn_berichten,2015-09-07 16:12:43.097,40-49,M,31.0
1498616,mijn_berichten,2015-12-17 14:33:22.167,50-65,V,2.0
1056657,mijn_werkmap,2016-02-13 19:47:42.330,50-65,M,32.0
634638,mijn_werkmap,2015-08-19 21:43:23.877,50-65,M,19.0
2028979,mijn_werkmap,2015-08-14 10:19:44.490,30-39,V,31.0
2219906,taken,2016-02-23 13:31:09.427,30-39,M,19.0
2008971,taken,2016-01-26 11:28:11.220,40-49,M,32.0
2008668,mijn_werkmap,2015-08-26 12:46:08.193,40-49,M,9.0
2058163,mijn_werkmap,2015-08-24 10:28:06.243,40-49,M,46.0
1436331,mijn_werkmap,2015-07-12 21:04:17.827,50-65,M,63.0
2031939,mijn_werkmap,2015-07-30 12:46:50.420,50-65,V,24.0
2239490,mijn_werkmap,2016-02-23 10:37:24.517,50-65,M,67.0
1605169,mijn_werkmap,2015-12-07 20:21:23.587,50-65,M,28.0
2043370,mijn_werkmap,2015-07-14 10:45:15.277,18-29,V,16.0
2049547,mijn_werkmap,2015-10-14 15:34:48.357,40-49,M,44.0
91161,taken,2015-09-16 10:52:34.137,50-65,V,47.0
2055687,taken,2015-10-31 20:00:56.827,50-65,M,57.0
2017874,taken,2015-07-27 20:54:20.007,30-39,V,7.0
998355,mijn_werkmap,2015-08-20 11:39:48.017,30-39,M,7.0
2065709,mijn_werkmap,2015-07-25 20:16:34.613,50-65,M,33.0
231924,mijn_werkmap,2015-07-22 13:19:26.217,40-49,M,32.0
2051908,mijn_werkmap,2015-10-28 12:56:35.317,30-39,M,20.0
2054149,mijn_werkmap,2015-10-14 13:54:16.303,30-39,M,57.0
1307047,mijn_werkmap,2015-09-09 10:36:19.130,40-49,M,4.0
2173428,mijn_werkmap,2016-01-08 11:01:30.210,30-39,V,67.0
1102643,mijn_werkmap,2016-02-05 11:48:11.060,50-65,V,34.0
1870269,mijn_werkmap,2016-02-16 12:59:13.607,50-65,V,20.0
1122618,mijn_werkmap,2015-09-01 16:51:15.207,40-49,M,31.0
2054696,taken,2015-12-21 11:04:57.267,30-39,V,52.0
2103729,taken,2016-01-04 13:10:35.227,50-65,M,32.0
2102250,mijn_werkmap,2015-10-28 10:42:56.380,50-65,M,4.0
2110886,mijn_werkmap,2016-01-02 20:02:11.903,30-39,M,2.0
428406,mijn_werkmap,2016-01-28 11:18:59.370,50-65,V,13.0
2010069,mijn_werkmap,2015-12-18 07:26:53.273,30-39,V,33.0
2179624,mijn_werkmap,2016-02-16 11:40:39.157,50-65,V,7.0
441821,mijn_werkmap,2015-12-16 12:13:31.257,50-65,M,42.0
1153685,mijn_werkmap,2015-11-15 15:50:59.067,30-39,M,32.0
2010238,mijn_werkmap,2015-07-03 09:58:34.520,50-65,M,32.0
1079475,mijn_werkmap,2015-08-14 14:45:21.947,30-39,V,9.0
2041118,mijn_werkmap,2015-09-22 16:36:40.237,50-65,M,27.0
1466862,mijn_werkmap,2015-09-07 14:27:48.087,40-49,M,52.0
2035000,mijn_werkmap,2015-08-26 16:40:38.083,30-39,V,67.0
93130,taken,2015-12-07 11:48:07.977,50-65,M,58.0
2134243,mijn_werkmap,2015-09-21 15:59:32.110,18-29,M,19.0
192456,mijn_werkmap,2015-11-30 14:18:45.203,50-65,M,9.0
1689546,mijn_werkmap,2015-12-27 12:58:16.680,50-65,M,50.0
907928,taken,2015-07-29 18:08:09.033,30-39,V,7.0
2078974,mijn_werkmap,2015-10-28 10:17:14.460,50-65,V,32.0
1087547,mijn_werkmap,2016-02-13 11:40:33.327,40-49,V,24.0
2050222,mijn_werkmap,2015-08-24 11:11:11.527,40-49,V,32.0
2038080,mijn_werkmap,2015-12-01 13:35:32.157,18-29,V,41.0
1754957,mijn_werkmap,2015-12-12 13:20:13.063,50-65,M,62.0
2144037,mijn_werkmap,2015-12-28 17:50:04.803,30-39,V,13.0
2007485,taken,2015-07-29 11:10:02.367,30-39,V,11.0
2018327,taken,2015-07-22 10:14:14.490,40-49,M,32.0
1091566,taken,2015-12-06 21:12:41.687,40-49,M,50.0
1430347,mijn_werkmap,2015-09-02 13:23:51.670,50-65,M,33.0
2205731,mijn_werkmap,2015-12-31 08:55:12.740,30-39,M,19.0
2062672,mijn_werkmap,2016-02-17 09:06:53.893,50-65,M,62.0
2047785,mijn_werkmap,2015-09-29 17:07:28.323,30-39,V,52.0
991381,mijn_werkmap,2015-08-06 08:18:33.773,40-49,M,33.0
2021854,mijn_werkmap,2015-12-17 10:48:18.757,50-65,V,33.0
2087812,mijn_werkmap,2015-10-26 13:04:43.833,50-65,V,2.0
486804,mijn_werkmap,2015-07-17 13:04:49.090,50-65,M,4.0
1382574,mijn_werkmap,2015-08-02 12:12:10.307,18-29,M,29.0
642837,mijn_werkmap,2016-02-11 11:25:21.977,30-39,V,67.0
2059427,mijn_werkmap,2015-07-27 15:54:18.383,50-65,M,42.0
2019269,mijn_werkmap,2016-01-04 11:25:19.700,40-49,M,29.0
2060237,mijn_werkmap,2015-08-10 19:50:05.410,18-29,V,32.0
2173020,mijn_werkmap,2016-02-15 14:32:56.670,40-49,M,31.0
1425035,taken,2015-10-27 17:51:39.380,18-29,M,7.0
552539,mijn_werkmap,2016-02-24 11:46:11.437,50-65,M,24.0
2035160,mijn_werkmap,2015-08-12 14:37:55.650,40-49,V,19.0
2061076,mijn_werkmap,2015-09-14 20:48:30.377,50-65,M,4.0
205037,mijn_werkmap,2015-08-27 22:25:41.437,50-65,M,9.0
2212369,mijn_werkmap,2016-02-11 10:06:38.953,40-49,M,32.0
2028703,taken,2015-08-25 23:30:05.403,50-65,M,33.0
2031736,taken,2015-07-22 19:06:54.257,30-39,V,32.0
2008657,taken,2015-09-14 09:47:53.380,30-39,M,20.0
2058661,taken,2015-08-24 09:41:07.563,50-65,M,9.0
431150,taken,2016-02-11 19:12:08.717,50-65,V,9.0
2065840,mijn_werkmap,2015-10-05 14:25:08.277,50-65,M,33.0
2083416,mijn_bewijs_van_inschrijving,2015-09-02 12:27:07.640,50-65,M,33.0
2178485,mijn_bewijs_van_inschrijving,2015-12-21 17:16:07.483,30-39,M,40.0
2173571,mijn_werkmap,2016-02-27 10:16:59.243,50-65,V,41.0
2100652,mijn_werkmap,2015-11-13 14:26:42.273,30-39,M,57.0
2041818,mijn_werkmap,2015-08-03 13:08:43.487,30-39,V,31.0
132819,mijn_werkmap,2015-08-12 13:33:09.130,50-65,V,60.0
507197,mijn_werkmap,2015-08-27 23:23:51.973,40-49,V,20.0
2077610,mijn_werkmap,2016-02-13 08:06:43.207,50-65,V,61.0
2004494,mijn_werkmap,2015-08-25 21:34:22.930,30-39,M,31.0
2082851,mijn_werkmap,2015-11-11 15:41:15.017,50-65,M,24.0
2185189,mijn_bewijs_van_inschrijving,2015-12-22 21:49:54.213,50-65,M,60.0
2078273,mijn_bewijs_van_inschrijving,2015-08-26 10:51:29.450,18-29,M,58.0
1832776,taken,2015-12-04 17:14:28.180,18-29,V,31.0
1710155,mijn_bewijs_van_inschrijving,2015-08-06 09:34:50.493,30-39,V,33.0
1620688,mijn_werkmap,2015-08-09 12:55:50.530,50-65,M,62.0
2092466,mijn_werkmap,2016-02-18 22:05:00.993,50-65,M,42.0
2053473,mijn_werkmap,2015-08-20 20:04:57.330,18-29,M,26.0
866770,mijn_werkmap,2015-08-25 09:40:56.553,40-49,V,9.0
822622,taken,2015-07-13 22:25:42.897,50-65,M,52.0
1327583,mijn_werkmap,2016-01-25 11:50:42.853,30-39,M,33.0
2078820,mijn_werkmap,2015-10-07 17:59:13.387,30-39,M,20.0
2051573,mijn_werkmap,2015-07-30 17:39:50.087,30-39,V,9.0
2024626,mijn_werkmap,2016-02-10 22:58:18.033,50-65,M,63.0
1963344,mijn_werkmap,2015-07-26 08:41:58.720,50-65,M,57.0
2181822,mijn_werkmap,2016-01-31 16:15:28.663,30-39,V,33.0
2193000,mijn_werkmap,2015-12-04 14:14:32.777,30-39,V,9.0
1190129,mijn_werkmap,2015-12-14 17:46:46.667,40-49,V,63.0
2099210,mijn_werkmap,2016-02-09 14:05:10.737,50-65,V,47.0
2021528,mijn_werkmap,2015-08-18 19:47:29.477,50-65,V,2.0
1786105,mijn_werkmap,2015-07-26 10:08:14.983,50-65,V,62.0
2193101,mijn_werkmap,2016-01-18 08:54:45.950,40-49,M,20.0
149945,mijn_werkmap,2016-02-10 17:35:34.533,40-49,V,67.0
2010891,taken,2015-08-04 13:17:50.347,50-65,M,2.0
41965,taken,2015-12-28 17:16:20.490,30-39,V,32.0
1001045,taken,2015-11-30 22:06:32.507,50-65,M,26.0
526491,mijn_werkmap,2015-07-16 18:38:46.130,50-65,V,44.0
441772,mijn_werkmap,2015-08-19 14:53:41.100,18-29,M,16.0
1748025,mijn_werkmap,2015-07-13 16:26:32.547,50-65,V,50.0
1600449,mijn_werkmap,2015-07-12 10:46:10.503,30-39,V,9.0
642299,mijn_werkmap,2015-08-12 10:30:54.080,40-49,V,59.0
658136,mijn_werkmap,2015-08-26 11:43:19.783,18-29,V,9.0
2130591,mijn_werkmap,2015-10-28 14:18:58.887,50-65,V,7.0
2025080,mijn_werkmap,2015-08-05 13:08:07.600,40-49,M,20.0
2071885,mijn_werkmap,2015-10-01 19:59:35.140,50-65,M,50.0
1862976,mijn_bewijs_van_inschrijving,2016-01-08 10:26:00.687,40-49,V,32.0
1822885,mijn_bewijs_van_inschrijving,2016-01-11 09:13:30.517,50-65,M,52.0
2075075,mijn_werkmap,2015-08-26 15:34:08.117,30-39,M,31.0
1287872,mijn_werkmap,2015-09-21 10:10:53.443,50-65,M,62.0
2071242,mijn_werkmap,2016-01-14 10:14:41.377,50-65,M,28.0
2036271,mijn_werkmap,2015-08-20 20:12:59.540,50-65,M,33.0
2051412,mijn_werkmap,2015-08-24 13:09:45.350,30-39,M,57.0
2050997,mijn_werkmap,2015-07-23 08:31:49.560,30-39,V,26.0
2110494,mijn_werkmap,2016-01-21 10:55:05.090,40-49,M,32.0
2028922,mijn_werkmap,2015-07-18 10:34:14.837,50-65,V,9.0
472294,taken,2015-09-29 15:24:36.897,40-49,V,40.0
2063028,mijn_werkmap,2015-08-23 21:48:13.890,30-39,V,67.0
2085305,mijn_werkmap,2015-10-19 16:00:16.857,30-39,V,27.0
2046225,mijn_bewijs_van_inschrijving,2015-12-01 14:05:21.967,50-65,V,20.0
2029658,mijn_bewijs_van_inschrijving,2015-07-16 14:37:05.837,50-65,M,33.0
2050997,mijn_bewijs_van_inschrijving,2015-07-17 11:28:31.607,50-65,M,9.0
2031737,mijn_bewijs_van_inschrijving,2015-08-18 15:59:22.207,50-65,M,20.0
2084403,mijn_werkmap,2016-01-26 12:17:08.907,50-65,M,24.0
63430,mijn_werkmap,2015-08-11 16:17:47.883,50-65,M,9.0
2053345,mijn_werkmap,2015-07-10 21:04:02.923,18-29,V,50.0
2094233,mijn_werkmap,2015-12-14 23:22:17.340,30-39,M,33.0
2053972,mijn_werkmap,2015-12-08 10:39:23.970,30-39,M,41.0
2133111,mijn_werkmap,2016-01-05 11:14:10.990,30-39,M,20.0
1860056,mijn_werkmap,2015-10-06 12:54:32.080,40-49,M,27.0
1979392,mijn_werkmap,2016-02-05 11:19:34.013,30-39,V,15.0
2182846,mijn_werkmap,2016-01-26 08:26:58.947,50-65,V,20.0
2134780,mijn_werkmap,2016-02-03 10:21:57.890,50-65,M,9.0
619816,mijn_werkmap,2016-01-18 11:18:53.967,30-39,M,67.0
2066772,mijn_werkmap,2016-02-28 14:44:02.937,50-65,M,12.0
2214878,mijn_werkmap,2016-01-25 19:41:44.783,30-39,V,2.0
1911289,mijn_werkmap,2016-01-18 09:22:00.003,40-49,M,26.0
2188763,mijn_werkmap,2016-02-15 20:13:33.490,30-39,M,33.0
892662,taken,2015-11-06 12:18:28.303,50-65,M,63.0
2090203,taken,2016-01-06 11:15:57.070,30-39,V,13.0
2046159,mijn_werkmap,2015-08-13 09:08:02.623,50-65,M,50.0
96707,mijn_werkmap,2015-08-25 17:03:47.790,50-65,V,52.0
2041938,mijn_werkmap,2015-10-08 10:40:49.850,50-65,M,31.0
2061364,mijn_werkmap,2015-08-03 14:13:05.820,30-39,V,32.0
2063525,mijn_werkmap,2015-08-17 17:50:50.473,30-39,V,28.0
2101422,mijn_werkmap,2015-10-31 11:39:37.607,40-49,V,50.0
2173180,mijn_werkmap,2016-01-22 11:28:59.883,50-65,M,67.0
192270,mijn_werkmap,2015-12-07 14:55:44.747,30-39,M,13.0
2093895,mijn_werkmap,2015-11-24 13:46:17.417,40-49,M,31.0
1964216,mijn_berichten,2015-07-20 11:55:27.887,50-65,V,32.0
2075920,mijn_berichten,2016-01-05 11:43:39.303,18-29,V,32.0
2130110,mijn_berichten,2016-01-26 09:10:11.270,30-39,V,52.0
2067552,mijn_berichten,2015-11-29 15:39:20.237,30-39,V,67.0
385615,mijn_berichten,2016-02-12 10:58:34.610,50-65,V,33.0
548595,mijn_werkmap,2015-07-06 06:49:24.767,50-65,V,31.0
2094838,mijn_werkmap,2015-08-26 10:28:40.760,18-29,V,20.0
2062283,taken,2015-09-03 09:04:18.300,30-39,V,59.0
2096186,mijn_werkmap,2015-12-01 01:40:46.787,50-65,V,15.0
2195863,mijn_werkmap,2016-01-15 11:31:09.837,50-65,M,13.0
2205964,mijn_werkmap,2016-02-16 10:19:01.267,40-49,M,2.0
2046225,mijn_werkmap,2015-10-20 14:15:55.513,18-29,M,31.0
2064532,mijn_werkmap,2015-09-06 13:18:15.427,30-39,M,9.0
